source_record_id,event_id,episode_id,state_code,state_name,county_zone_code,county_zone_name,event_type,hazard_group,begin_datetime,end_datetime,source_type,magnitude,magnitude_type,injuries_direct,injuries_indirect,fatalities_direct,fatalities_indirect,damage_property_text,damage_crops_text,event_narrative,synthetic_record_flag
SRC_EVT_0000353,EVT0000353,EPI000204,SW12,Northeast Corridor,Z230,Northeast Corridor Zone 10,Flash Flood,Flood,2025-04-13T07:24:22Z,2025-04-13T13:05:22Z,Fire Department,,,0,0,0,0,0,0,Synthetic flash flood training event in Northeast Corridor Zone 10; no real incident or person is represented.,Y
SRC_EVT_0000354,EVT0000354,EPI000204,SW01,North Coast,Z012,North Coast Zone 12,Thunderstorm Wind,Convective,2025-04-30T10:49:04Z,2025-04-30T16:32:04Z,Automated Sensor,43.2,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in North Coast Zone 12; no real incident or person is represented.,Y
SRC_EVT_0000355,EVT0000355,EPI000205,SW02,Cascade,Z032,Cascade Zone 12,Flash Flood,Flood,2025-05-19T05:07:32Z,2025-05-21T12:06:32Z,Public Report,,,0,0,0,0,22.19K,31.56K,Synthetic flash flood training event in Cascade Zone 12; no real incident or person is represented.,Y
SRC_EVT_0000356,EVT0000356,EPI000206,SW03,High Plains,Z057,High Plains Zone 17,Thunderstorm Wind,Convective,2025-11-18T22:25:42Z,2025-11-19T09:27:42Z,Public Report,53.4,KT,0,0,0,0,808.10K,0,Synthetic thunderstorm wind training event in High Plains Zone 17; no real incident or person is represented.,Y
SRC_EVT_0000357,EVT0000357,EPI000207,SW04,Red Mesa,Z075,Red Mesa Zone 15,Ice Storm,Winter,2025-01-26T08:06:39Z,2025-01-29T19:17:39Z,Media,,,0,0,0,0,0,0,Synthetic ice storm training event in Red Mesa Zone 15; no real incident or person is represented.,Y
SRC_EVT_0000358,EVT0000358,EPI000207,SW09,Gulf Reach,Z174,Gulf Reach Zone 14,Dense Fog,Visibility,2025-09-09T05:54:10Z,2025-09-09T09:41:10Z,Trained Spotter,0.47,MI,0,0,0,0,0,0,Synthetic dense fog training event in Gulf Reach Zone 14; no real incident or person is represented.,Y
SRC_EVT_0000359,EVT0000359,EPI000207,SW07,Lake Country,Z133,Lake Country Zone 13,Winter Storm,Winter,2025-10-29T23:41:39Z,2025-11-01T07:55:39Z,Media,,,0,0,0,0,0,0,Synthetic winter storm training event in Lake Country Zone 13; no real incident or person is represented.,Y
SRC_EVT_0000360,EVT0000360,EPI000207,SW08,River Valley,Z155,River Valley Zone 15,Flood,Flood,2025-04-07T02:35:19Z,2025-04-09T12:37:19Z,Trained Spotter,,,0,0,0,0,0,13.08K,Synthetic flood training event in River Valley Zone 15; no real incident or person is represented.,Y
SRC_EVT_0000361,EVT0000361,EPI000208,SW03,High Plains,Z050,High Plains Zone 10,Hail,Convective,2025-03-27T15:25:03Z,2025-03-27T15:56:03Z,Public Report,1.02,IN,0,0,0,0,0,0,Synthetic hail training event in High Plains Zone 10; no real incident or person is represented.,Y
SRC_EVT_0000362,EVT0000362,EPI000208,SW12,Northeast Corridor,Z238,Northeast Corridor Zone 18,Strong Wind,Wind,2025-10-26T13:44:54Z,2025-10-26T18:59:54Z,Public Report,32.9,KT,0,0,0,0,0,0,Synthetic strong wind training event in Northeast Corridor Zone 18; no real incident or person is represented.,Y
SRC_EVT_0000363,EVT0000363,EPI000208,SW03,High Plains,Z048,High Plains Zone 08,Thunderstorm Wind,Convective,2025-10-08T16:31:39Z,2025-10-08T19:42:39Z,Public Report,47.5,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in High Plains Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000364,EVT0000364,EPI000209,SW05,Great Basin,Z081,Great Basin Zone 01,Flash Flood,Flood,2025-01-14T04:04:52Z,2025-01-17T03:00:52Z,Emergency Manager,,,0,0,0,0,0,0,Synthetic flash flood training event in Great Basin Zone 01; no real incident or person is represented.,Y
SRC_EVT_0000365,EVT0000365,EPI000210,SW01,North Coast,Z017,North Coast Zone 17,Wildfire,Fire,2025-07-28T12:25:17Z,2025-07-30T00:08:17Z,Fire Department,18.8,ACRES,0,0,0,0,41.62K,11.82K,Synthetic wildfire training event in North Coast Zone 17; no real incident or person is represented.,Y
SRC_EVT_0000366,EVT0000366,EPI000211,SW02,Cascade,Z038,Cascade Zone 18,Thunderstorm Wind,Convective,2025-12-22T15:00:20Z,2025-12-22T15:40:20Z,Trained Spotter,81.2,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Cascade Zone 18; no real incident or person is represented.,Y
SRC_EVT_0000367,EVT0000367,EPI000211,SW12,Northeast Corridor,Z234,Northeast Corridor Zone 14,Flash Flood,Flood,2025-07-31T17:13:14Z,2025-07-31T19:53:14Z,Media,,,0,0,0,0,0,26.70K,Synthetic flash flood training event in Northeast Corridor Zone 14; no real incident or person is represented.,Y
SRC_EVT_0000368,EVT0000368,EPI000212,SW10,Atlantic Ridge,Z191,Atlantic Ridge Zone 11,Drought,Dry,2025-05-12T01:27:13Z,2025-05-14T15:29:13Z,Media,,,0,0,0,0,0,0,Synthetic drought training event in Atlantic Ridge Zone 11; no real incident or person is represented.,Y
SRC_EVT_0000369,EVT0000369,EPI000212,SW05,Great Basin,Z091,Great Basin Zone 11,Hail,Convective,2025-03-22T19:37:43Z,2025-03-22T20:12:43Z,Emergency Manager,0.23,IN,0,0,0,0,0,0,Synthetic hail training event in Great Basin Zone 11; no real incident or person is represented.,Y
SRC_EVT_0000370,EVT0000370,EPI000212,SW06,Prairie North,Z103,Prairie North Zone 03,Hail,Convective,2025-10-19T13:34:20Z,2025-10-19T16:05:20Z,Automated Sensor,0.7,IN,0,0,0,0,0,0,Synthetic hail training event in Prairie North Zone 03; no real incident or person is represented.,Y
SRC_EVT_0000371,EVT0000371,EPI000213,SW01,North Coast,Z009,North Coast Zone 09,Rip Current,Coastal,2025-09-19T07:01:59Z,2025-09-21T11:51:59Z,Trained Spotter,,,0,0,0,0,0,0,Synthetic rip current training event in North Coast Zone 09; no real incident or person is represented.,Y
SRC_EVT_0000372,EVT0000372,EPI000213,SW08,River Valley,Z150,River Valley Zone 10,Heavy Rain,Flood,2025-06-29T19:27:15Z,2025-06-30T10:58:15Z,Media,,,0,0,0,0,0,0,Synthetic heavy rain training event in River Valley Zone 10; no real incident or person is represented.,Y
SRC_EVT_0000373,EVT0000373,EPI000213,SW10,Atlantic Ridge,Z189,Atlantic Ridge Zone 09,Winter Storm,Winter,2025-07-06T08:48:50Z,2025-07-12T19:11:50Z,Automated Sensor,,,0,0,0,0,4.93K,0,Synthetic winter storm training event in Atlantic Ridge Zone 09; no real incident or person is represented.,Y
SRC_EVT_0000374,EVT0000374,EPI000214,SW08,River Valley,Z142,River Valley Zone 02,Heavy Snow,Winter,2025-01-14T05:05:19Z,2025-01-20T09:17:19Z,Automated Sensor,0.51,IN,0,0,0,0,0,0,Synthetic heavy snow training event in River Valley Zone 02; no real incident or person is represented.,Y
SRC_EVT_0000375,EVT0000375,EPI000215,SW08,River Valley,Z141,River Valley Zone 01,Heavy Rain,Flood,2025-08-10T06:40:59Z,2025-08-12T08:53:59Z,Fire Department,,,0,0,0,0,0,0,Synthetic heavy rain training event in River Valley Zone 01; no real incident or person is represented.,Y
SRC_EVT_0000376,EVT0000376,EPI000215,SW07,Lake Country,Z131,Lake Country Zone 11,Heat,Temperature,2025-12-02T03:29:40Z,2025-12-03T15:27:40Z,Emergency Manager,105.5,F,0,0,0,0,0,168,Synthetic heat training event in Lake Country Zone 11; no real incident or person is represented.,Y
SRC_EVT_0000377,EVT0000377,EPI000215,SW09,Gulf Reach,Z165,Gulf Reach Zone 05,Heat,Temperature,2025-04-07T22:07:05Z,2025-04-11T09:43:05Z,Emergency Manager,102.4,F,0,0,0,0,0,0,Synthetic heat training event in Gulf Reach Zone 05; no real incident or person is represented.,Y
SRC_EVT_0000378,EVT0000378,EPI000216,SW05,Great Basin,Z089,Great Basin Zone 09,Tornado,Convective,2025-02-04T01:38:17Z,2025-02-04T04:15:17Z,Public Report,0.0,EF,0,0,0,0,409.13K,0,Synthetic tornado training event in Great Basin Zone 09; no real incident or person is represented.,Y
SRC_EVT_0000379,EVT0000379,EPI000217,SW02,Cascade,Z031,Cascade Zone 11,Thunderstorm Wind,Convective,2025-10-01T15:59:04Z,2025-10-02T01:28:04Z,Trained Spotter,47.5,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Cascade Zone 11; no real incident or person is represented.,Y
SRC_EVT_0000380,EVT0000380,EPI000217,SW12,Northeast Corridor,Z235,Northeast Corridor Zone 15,Thunderstorm Wind,Convective,2025-12-03T11:27:45Z,2025-12-03T17:28:45Z,Trained Spotter,48.2,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Northeast Corridor Zone 15; no real incident or person is represented.,Y
SRC_EVT_0000381,EVT0000381,EPI000218,SW10,Atlantic Ridge,Z183,Atlantic Ridge Zone 03,Hail,Convective,2025-10-13T14:15:27Z,2025-10-13T14:55:27Z,Automated Sensor,0.64,IN,0,0,0,0,0,0,Synthetic hail training event in Atlantic Ridge Zone 03; no real incident or person is represented.,Y
SRC_EVT_0000382,EVT0000382,EPI000219,SW04,Red Mesa,Z075,Red Mesa Zone 15,Thunderstorm Wind,Convective,2025-09-05T23:52:29Z,2025-09-06T10:00:29Z,Fire Department,67.8,KT,0,0,0,0,8.13K,0,Synthetic thunderstorm wind training event in Red Mesa Zone 15; no real incident or person is represented.,Y
SRC_EVT_0000383,EVT0000383,EPI000220,SW11,Pine Highlands,Z206,Pine Highlands Zone 06,Hail,Convective,2025-11-02T10:59:25Z,2025-11-02T11:27:25Z,Emergency Manager,0.2,IN,1,0,0,0,0,0,Synthetic hail training event in Pine Highlands Zone 06; no real incident or person is represented.,Y
SRC_EVT_0000384,EVT0000384,EPI000221,SW07,Lake Country,Z129,Lake Country Zone 09,Excessive Heat,Temperature,2025-03-10T23:56:06Z,2025-03-16T11:34:06Z,Trained Spotter,106.5,F,0,0,0,0,14.00K,5.66K,Synthetic excessive heat training event in Lake Country Zone 09; no real incident or person is represented.,Y
SRC_EVT_0000385,EVT0000385,EPI000222,SW07,Lake Country,Z129,Lake Country Zone 09,Heavy Rain,Flood,2025-04-26T02:16:13Z,2025-04-27T04:11:13Z,Public Report,,,0,0,0,0,0,11.04K,Synthetic heavy rain training event in Lake Country Zone 09; no real incident or person is represented.,Y
SRC_EVT_0000386,EVT0000386,EPI000223,SW11,Pine Highlands,Z216,Pine Highlands Zone 16,Thunderstorm Wind,Convective,2025-10-16T05:58:13Z,2025-10-16T11:19:13Z,Automated Sensor,38.4,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Pine Highlands Zone 16; no real incident or person is represented.,Y
SRC_EVT_0000387,EVT0000387,EPI000224,SW07,Lake Country,Z123,Lake Country Zone 03,Strong Wind,Wind,2025-03-06T01:06:53Z,2025-03-06T08:05:53Z,Emergency Manager,45.6,KT,0,0,0,0,0,0,Synthetic strong wind training event in Lake Country Zone 03; no real incident or person is represented.,Y
SRC_EVT_0000388,EVT0000388,EPI000224,SW05,Great Basin,Z096,Great Basin Zone 16,Flood,Flood,2025-01-03T14:25:37Z,2025-01-05T21:02:37Z,Media,,,0,0,0,0,0,0,Synthetic flood training event in Great Basin Zone 16; no real incident or person is represented.,Y
SRC_EVT_0000389,EVT0000389,EPI000224,SW09,Gulf Reach,Z167,Gulf Reach Zone 07,Thunderstorm Wind,Convective,2025-06-24T16:47:39Z,2025-06-24T17:07:39Z,Public Report,62.9,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Gulf Reach Zone 07; no real incident or person is represented.,Y
SRC_EVT_0000390,EVT0000390,EPI000225,SW04,Red Mesa,Z079,Red Mesa Zone 19,Drought,Dry,2025-10-05T22:49:27Z,2025-10-12T09:06:27Z,Fire Department,,,0,0,0,0,0,0,Synthetic drought training event in Red Mesa Zone 19; no real incident or person is represented.,Y
SRC_EVT_0000391,EVT0000391,EPI000225,SW10,Atlantic Ridge,Z192,Atlantic Ridge Zone 12,Rip Current,Coastal,2025-12-18T12:55:23Z,2025-12-20T14:21:23Z,Public Report,,,0,0,0,0,0,0,Synthetic rip current training event in Atlantic Ridge Zone 12; no real incident or person is represented.,Y
SRC_EVT_0000392,EVT0000392,EPI000226,SW04,Red Mesa,Z065,Red Mesa Zone 05,Heat,Temperature,2025-05-11T12:37:41Z,2025-05-17T23:56:41Z,Public Report,99.0,F,0,0,0,0,34.54K,0,Synthetic heat training event in Red Mesa Zone 05; no real incident or person is represented.,Y
SRC_EVT_0000393,EVT0000393,EPI000226,SW08,River Valley,Z148,River Valley Zone 08,Heavy Rain,Flood,2025-12-25T10:32:17Z,2025-12-26T23:25:17Z,Trained Spotter,,,0,0,0,0,0,0,Synthetic heavy rain training event in River Valley Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000394,EVT0000394,EPI000227,SW04,Red Mesa,Z078,Red Mesa Zone 18,Strong Wind,Wind,2025-11-28T22:28:58Z,2025-11-29T00:57:58Z,Trained Spotter,52.1,KT,0,0,0,0,0,0,Synthetic strong wind training event in Red Mesa Zone 18; no real incident or person is represented.,Y
SRC_EVT_0000395,EVT0000395,EPI000227,SW06,Prairie North,Z109,Prairie North Zone 09,Thunderstorm Wind,Convective,2025-12-28T04:53:37Z,2025-12-28T13:39:37Z,Trained Spotter,49.7,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Prairie North Zone 09; no real incident or person is represented.,Y
SRC_EVT_0000396,EVT0000396,EPI000227,SW10,Atlantic Ridge,Z199,Atlantic Ridge Zone 19,Thunderstorm Wind,Convective,2025-12-20T22:38:52Z,2025-12-21T08:02:52Z,Trained Spotter,58.0,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Atlantic Ridge Zone 19; no real incident or person is represented.,Y
SRC_EVT_0000397,EVT0000397,EPI000228,SW06,Prairie North,Z114,Prairie North Zone 14,Funnel Cloud,Convective,2025-05-28T22:32:09Z,2025-05-28T23:15:09Z,Fire Department,,,0,0,0,0,0,0,Synthetic funnel cloud training event in Prairie North Zone 14; no real incident or person is represented.,Y
SRC_EVT_0000398,EVT0000398,EPI000229,SW01,North Coast,Z011,North Coast Zone 11,Heavy Rain,Flood,2025-05-23T18:29:06Z,2025-05-25T12:28:06Z,Trained Spotter,,,0,1,0,0,0,0,Synthetic heavy rain training event in North Coast Zone 11; no real incident or person is represented.,Y
SRC_EVT_0000399,EVT0000399,EPI000229,SW07,Lake Country,Z139,Lake Country Zone 19,Blizzard,Winter,2025-04-21T14:18:32Z,2025-04-24T23:38:32Z,Emergency Manager,44.2,KT,0,0,0,0,126.16K,0,Synthetic blizzard training event in Lake Country Zone 19; no real incident or person is represented.,Y
SRC_EVT_0000400,EVT0000400,EPI000229,SW07,Lake Country,Z126,Lake Country Zone 06,Hail,Convective,2025-02-07T13:33:46Z,2025-02-07T16:06:46Z,Public Report,0.66,IN,0,0,0,0,26.35K,0,Synthetic hail training event in Lake Country Zone 06; no real incident or person is represented.,Y
SRC_EVT_0000401,EVT0000401,EPI000230,SW11,Pine Highlands,Z215,Pine Highlands Zone 15,Drought,Dry,2025-08-21T21:20:09Z,2025-08-24T22:58:09Z,Emergency Manager,,,0,0,0,0,17.61K,0,Synthetic drought training event in Pine Highlands Zone 15; no real incident or person is represented.,Y
SRC_EVT_0000402,EVT0000402,EPI000231,SW07,Lake Country,Z134,Lake Country Zone 14,Winter Storm,Winter,2025-11-02T05:55:18Z,2025-11-07T05:09:18Z,Automated Sensor,,,0,0,0,0,17.34K,0,Synthetic winter storm training event in Lake Country Zone 14; no real incident or person is represented.,Y
SRC_EVT_0000403,EVT0000403,EPI000232,SW08,River Valley,Z144,River Valley Zone 04,Blizzard,Winter,2025-04-10T07:17:59Z,2025-04-16T18:03:59Z,Trained Spotter,47.2,KT,0,0,0,0,133.04K,0,Synthetic blizzard training event in River Valley Zone 04; no real incident or person is represented.,Y
SRC_EVT_0000404,EVT0000404,EPI000233,SW07,Lake Country,Z127,Lake Country Zone 07,Funnel Cloud,Convective,2025-10-22T09:46:57Z,2025-10-22T12:35:57Z,Trained Spotter,,,0,0,0,0,14.00K,0,Synthetic funnel cloud training event in Lake Country Zone 07; no real incident or person is represented.,Y
SRC_EVT_0000405,EVT0000405,EPI000233,SW05,Great Basin,Z088,Great Basin Zone 08,Excessive Heat,Temperature,2025-12-08T01:52:27Z,2025-12-12T00:55:27Z,Media,100.0,F,0,0,0,0,0,0,Synthetic excessive heat training event in Great Basin Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000406,EVT0000406,EPI000234,SW12,Northeast Corridor,Z234,Northeast Corridor Zone 14,Thunderstorm Wind,Convective,2025-01-01T02:28:50Z,2025-01-01T12:32:50Z,Automated Sensor,58.6,KT,0,0,0,0,17.71K,0,Synthetic thunderstorm wind training event in Northeast Corridor Zone 14; no real incident or person is represented.,Y
SRC_EVT_0000407,EVT0000407,EPI000235,SW04,Red Mesa,Z074,Red Mesa Zone 14,Wildfire,Fire,2025-07-04T16:08:31Z,2025-07-07T00:18:31Z,Fire Department,47.1,ACRES,0,0,0,0,28.32K,2.04M,Synthetic wildfire training event in Red Mesa Zone 14; no real incident or person is represented.,Y
SRC_EVT_0000408,EVT0000408,EPI000236,SW06,Prairie North,Z111,Prairie North Zone 11,Hail,Convective,2025-01-13T13:55:17Z,2025-01-13T15:58:17Z,Automated Sensor,2.82,IN,0,0,0,1,31.92K,0,Synthetic hail training event in Prairie North Zone 11; no real incident or person is represented.,Y
SRC_EVT_0000409,EVT0000409,EPI000237,SW05,Great Basin,Z095,Great Basin Zone 15,Winter Storm,Winter,2025-05-16T07:51:47Z,2025-05-22T05:42:47Z,Public Report,,,0,0,0,0,9.51K,765,Synthetic winter storm training event in Great Basin Zone 15; no real incident or person is represented.,Y
SRC_EVT_0000410,EVT0000410,EPI000237,SW04,Red Mesa,Z066,Red Mesa Zone 06,High Wind,Wind,2025-10-01T13:59:19Z,2025-10-02T01:03:19Z,Public Report,65.1,KT,0,0,0,0,0,0,Synthetic high wind training event in Red Mesa Zone 06; no real incident or person is represented.,Y
SRC_EVT_0000411,EVT0000411,EPI000238,SW11,Pine Highlands,Z213,Pine Highlands Zone 13,Lightning,Convective,2025-05-24T11:30:24Z,2025-05-24T14:20:24Z,Public Report,,,0,0,0,0,0,0,Synthetic lightning training event in Pine Highlands Zone 13; no real incident or person is represented.,Y
SRC_EVT_0000412,EVT0000412,EPI000238,SW02,Cascade,Z032,Cascade Zone 12,Heavy Rain,Flood,2025-09-27T05:24:25Z,2025-09-28T03:22:25Z,Media,,,0,0,0,0,0,0,Synthetic heavy rain training event in Cascade Zone 12; no real incident or person is represented.,Y
SRC_EVT_0000413,EVT0000413,EPI000238,SW09,Gulf Reach,Z162,Gulf Reach Zone 02,Winter Storm,Winter,2025-02-27T19:16:30Z,2025-03-04T20:25:30Z,Automated Sensor,,,0,0,0,0,12.89K,0,Synthetic winter storm training event in Gulf Reach Zone 02; no real incident or person is represented.,Y
SRC_EVT_0000414,EVT0000414,EPI000239,SW12,Northeast Corridor,Z237,Northeast Corridor Zone 17,Strong Wind,Wind,2025-04-01T07:16:21Z,2025-04-01T07:35:21Z,Fire Department,71.8,KT,0,0,0,0,0,0,Synthetic strong wind training event in Northeast Corridor Zone 17; no real incident or person is represented.,Y
SRC_EVT_0000415,EVT0000415,EPI000239,SW06,Prairie North,Z101,Prairie North Zone 01,Heavy Snow,Winter,2025-03-06T16:49:48Z,2025-03-07T06:59:48Z,Trained Spotter,3.96,IN,0,0,0,0,60.59K,0,Synthetic heavy snow training event in Prairie North Zone 01; no real incident or person is represented.,Y
SRC_EVT_0000416,EVT0000416,EPI000239,SW08,River Valley,Z145,River Valley Zone 05,Winter Storm,Winter,2025-07-07T20:28:23Z,2025-07-10T04:51:23Z,Emergency Manager,,,0,0,0,0,0,18.08K,Synthetic winter storm training event in River Valley Zone 05; no real incident or person is represented.,Y
SRC_EVT_0000417,EVT0000417,EPI000240,SW02,Cascade,Z038,Cascade Zone 18,Flash Flood,Flood,2025-11-15T08:24:55Z,2025-11-17T23:00:55Z,Public Report,,,0,0,0,0,19.66K,67.92K,Synthetic flash flood training event in Cascade Zone 18; no real incident or person is represented.,Y
SRC_EVT_0000418,EVT0000418,EPI000241,SW11,Pine Highlands,Z220,Pine Highlands Zone 20,Thunderstorm Wind,Convective,2025-01-03T03:49:19Z,2025-01-03T06:22:19Z,Trained Spotter,58.5,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Pine Highlands Zone 20; no real incident or person is represented.,Y
SRC_EVT_0000419,EVT0000419,EPI000242,SW06,Prairie North,Z111,Prairie North Zone 11,High Wind,Wind,2025-04-17T16:12:27Z,2025-04-18T02:45:27Z,Fire Department,25.8,KT,0,0,0,0,14.45K,0,Synthetic high wind training event in Prairie North Zone 11; no real incident or person is represented.,Y
SRC_EVT_0000420,EVT0000420,EPI000242,SW08,River Valley,Z160,River Valley Zone 20,Strong Wind,Wind,2025-11-13T17:05:07Z,2025-11-14T02:43:07Z,Fire Department,73.6,KT,0,0,0,0,4.75K,0,Synthetic strong wind training event in River Valley Zone 20; no real incident or person is represented.,Y
SRC_EVT_0000421,EVT0000421,EPI000242,SW03,High Plains,Z050,High Plains Zone 10,Cold/Wind Chill,Temperature,2025-07-28T04:27:29Z,2025-07-29T22:39:29Z,Media,-16.8,F,0,0,0,0,2.34K,0,Synthetic cold/wind chill training event in High Plains Zone 10; no real incident or person is represented.,Y
SRC_EVT_0000422,EVT0000422,EPI000243,SW11,Pine Highlands,Z213,Pine Highlands Zone 13,Thunderstorm Wind,Convective,2025-04-19T21:46:17Z,2025-04-20T05:05:17Z,Fire Department,63.3,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Pine Highlands Zone 13; no real incident or person is represented.,Y
SRC_EVT_0000423,EVT0000423,EPI000243,SW04,Red Mesa,Z073,Red Mesa Zone 13,Thunderstorm Wind,Convective,2025-09-30T13:30:31Z,2025-09-30T23:23:31Z,Trained Spotter,40.9,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Red Mesa Zone 13; no real incident or person is represented.,Y
SRC_EVT_0000424,EVT0000424,EPI000243,BAD,Cascade,Z021,Cascade Zone 01,Hail,Convective,2025-03-22T07:29:11Z,2025-03-22T08:58:11Z,Automated Sensor,0.8,IN,0,0,0,0,0,0,Synthetic hail training event in Cascade Zone 01; no real incident or person is represented.,Y
SRC_EVT_0000425,EVT0000425,EPI000243,SW11,Pine Highlands,Z208,Pine Highlands Zone 08,Thunderstorm Wind,Convective,2025-10-24T06:12:34Z,2025-10-24T10:46:34Z,Automated Sensor,36.5,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Pine Highlands Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000426,EVT0000426,EPI000244,SW12,Northeast Corridor,Z227,Northeast Corridor Zone 07,Lightning,Convective,2025-11-21T08:34:10Z,2025-11-21T09:24:10Z,Media,,,0,0,1,0,0,0,Synthetic lightning training event in Northeast Corridor Zone 07; no real incident or person is represented.,Y
SRC_EVT_0000427,EVT0000427,EPI000245,SW05,Great Basin,Z089,Great Basin Zone 09,High Wind,Wind,2025-07-09T15:29:52Z,2025-07-09T23:32:52Z,Emergency Manager,43.1,KT,0,0,0,0,0,0,Synthetic high wind training event in Great Basin Zone 09; no real incident or person is represented.,Y
SRC_EVT_0000428,EVT0000428,EPI000245,SW01,North Coast,Z017,North Coast Zone 17,Heat,Temperature,2025-05-21T20:16:07Z,2025-05-28T13:33:07Z,Public Report,101.0,F,0,0,0,0,0,0,Synthetic heat training event in North Coast Zone 17; no real incident or person is represented.,Y
SRC_EVT_0000429,EVT0000429,EPI000246,SW08,River Valley,Z145,River Valley Zone 05,Winter Storm,Winter,2025-05-19T00:57:49Z,2025-05-24T08:53:49Z,Trained Spotter,,,0,0,0,0,0,0,Synthetic winter storm training event in River Valley Zone 05; no real incident or person is represented.,Y
SRC_EVT_0000430,EVT0000430,EPI000247,SW04,Red Mesa,Z075,Red Mesa Zone 15,Strong Wind,Wind,2025-01-04T02:34:08Z,2025-01-04T10:12:08Z,Media,49.0,KT,0,0,0,0,0,0,Synthetic strong wind training event in Red Mesa Zone 15; no real incident or person is represented.,Y
SRC_EVT_0000431,EVT0000431,EPI000247,SW01,North Coast,Z020,North Coast Zone 20,Thunderstorm Wind,Convective,2025-01-03T07:24:02Z,2025-01-03T17:15:02Z,Fire Department,62.0,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in North Coast Zone 20; no real incident or person is represented.,Y
SRC_EVT_0000432,EVT0000432,EPI000247,SW06,Prairie North,Z101,Prairie North Zone 01,Tornado,Convective,2025-10-29T11:37:42Z,2025-10-29T13:22:42Z,Trained Spotter,0.0,EF,0,0,0,0,226.67K,0,Synthetic tornado training event in Prairie North Zone 01; no real incident or person is represented.,Y
SRC_EVT_0000433,EVT0000433,EPI000248,SW06,Prairie North,Z110,Prairie North Zone 10,Strong Wind,Wind,2025-01-24T23:44:24Z,2025-01-25T01:38:24Z,Fire Department,49.2,KT,0,0,0,0,0,0,Synthetic strong wind training event in Prairie North Zone 10; no real incident or person is represented.,Y
SRC_EVT_0000434,EVT0000434,EPI000249,SW05,Great Basin,Z096,Great Basin Zone 16,Strong Wind,Wind,2025-09-12T14:58:48Z,2025-09-13T02:53:48Z,Trained Spotter,51.5,KT,0,0,0,0,0,0,Synthetic strong wind training event in Great Basin Zone 16; no real incident or person is represented.,Y
SRC_EVT_0000435,EVT0000435,EPI000250,SW09,Gulf Reach,Z168,Gulf Reach Zone 08,Flash Flood,Flood,2025-03-18T19:50:28Z,2025-03-20T01:18:28Z,Trained Spotter,,,0,0,0,0,10.31K,0,Synthetic flash flood training event in Gulf Reach Zone 08; no real incident or person is represented.,Y
SRC_EVT_0000436,EVT0000436,EPI000251,SW01,North Coast,Z016,North Coast Zone 16,Flash Flood,Flood,2025-02-27T04:12:00Z,2025-03-01T03:25:00Z,Public Report,,,0,0,0,0,1.10K,0,Synthetic flash flood training event in North Coast Zone 16; no real incident or person is represented.,Y
SRC_EVT_0000437,EVT0000437,EPI000251,SW06,Prairie North,Z116,Prairie North Zone 16,Funnel Cloud,Convective,2025-06-17T01:43:14Z,2025-06-17T03:04:14Z,Automated Sensor,,,0,0,0,0,0,0,Synthetic funnel cloud training event in Prairie North Zone 16; no real incident or person is represented.,Y
SRC_EVT_0000438,EVT0000438,EPI000252,SW07,Lake Country,Z125,Lake Country Zone 05,Thunderstorm Wind,Convective,2025-03-26T23:26:58Z,2025-03-27T10:17:58Z,Trained Spotter,42.0,KT,0,0,0,0,20.78K,0,Synthetic thunderstorm wind training event in Lake Country Zone 05; no real incident or person is represented.,Y
SRC_EVT_0000439,EVT0000439,EPI000253,SW08,River Valley,Z153,River Valley Zone 13,Thunderstorm Wind,Convective,2025-07-19T15:40:30Z,2025-07-19T22:03:30Z,Fire Department,48.3,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in River Valley Zone 13; no real incident or person is represented.,Y
SRC_EVT_0000440,EVT0000440,EPI000254,SW05,Great Basin,Z094,Great Basin Zone 14,Flash Flood,Flood,2025-01-20T12:43:14Z,2025-01-21T14:32:14Z,Trained Spotter,,,0,0,0,0,0,0,Synthetic flash flood training event in Great Basin Zone 14; no real incident or person is represented.,Y
SRC_EVT_0000441,EVT0000441,EPI000255,SW06,Prairie North,Z103,Prairie North Zone 03,Thunderstorm Wind,Convective,2025-01-26T23:40:32Z,2025-01-27T05:28:32Z,Media,46.3,KT,0,0,0,0,0,0,Synthetic thunderstorm wind training event in Prairie North Zone 03; no real incident or person is represented.,Y
